Time,Jerk,Acceleration,Velocity,Position,J1,J2,J3,J4,J5,J6
0.117,-1000,124.570,391.950,210.250,-22.3,38.02,-58.81,-49.13,30.12,44.99
0.118,-1000,123.640,392.070,210.620,-22.28,38.04,-58.82,-49.11,30.1,44.97
0.118,-1000,122.410,392.220,211.100,-22.26,38.05,-58.83,-49.09,30.09,44.96
0.118,-1000,121.450,392.340,211.480,-22.24,38.06,-58.84,-49.07,30.07,44.94
0.118,-1000,120.530,392.450,211.840,-22.22,38.08,-58.84,-49.05,30.05,44.92
0.118,-1000,119.610,392.560,212.200,-22.2,38.09,-58.85,-49.02,30.03,44.91
0.118,-1000,118.400,392.700,212.680,-22.18,38.11,-58.86,-49,30.01,44.89
0.118,-1000,117.440,392.820,213.050,-22.16,38.12,-58.87,-48.98,30,44.88
0.118,-1000,116.520,392.920,213.410,-22.14,38.13,-58.88,-48.96,29.98,44.86
0.118,-1000,115.580,393.030,213.780,-22.12,38.15,-58.88,-48.94,29.96,44.84
0.118,-1000,114.390,393.170,214.250,-22.1,38.16,-58.89,-48.92,29.94,44.83
0.119,-1000,113.440,393.280,214.620,-22.08,38.17,-58.9,-48.9,29.92,44.81
0.119,-1000,112.490,393.390,215.000,-22.06,38.19,-58.91,-48.88,29.91,44.8
0.119,-1000,111.520,393.490,215.380,-22.04,38.2,-58.92,-48.86,29.88,44.78
0.119,-1000,110.600,393.600,215.740,-22.02,38.21,-58.92,-48.83,29.87,44.76
0.119,-1000,109.380,393.730,216.220,-22,38.23,-58.93,-48.81,29.85,44.75
0.119,-1000,108.430,393.830,216.600,-21.98,38.24,-58.94,-48.79,29.83,44.73
0.119,-1000,107.480,393.940,216.970,-21.95,38.25,-58.95,-48.77,29.82,44.71
0.119,-1000,106.530,394.040,217.340,-21.93,38.27,-58.95,-48.75,29.79,44.69
0.119,-1000,105.590,394.140,217.710,-21.91,38.28,-58.96,-48.72,29.78,44.68
0.119,-1000,104.370,394.270,218.200,-21.9,38.3,-58.97,-48.7,29.76,44.66
0.120,-1000,103.400,394.370,218.580,-21.88,38.31,-58.98,-48.68,29.74,44.65
0.120,-1000,102.470,394.460,218.940,-21.85,38.32,-58.99,-48.66,29.72,44.63
0.120,-1000,101.510,394.560,219.320,-21.83,38.34,-58.99,-48.64,29.7,44.61
0.120,-1000,100.580,394.650,219.690,-21.81,38.35,-59,-48.62,29.69,44.59
0.120,-1000,99.620,394.780,220.170,-21.79,38.36,-59.01,-48.59,29.67,44.58
0.120,-1000,98.390,394.870,220.550,-21.77,38.38,-59.02,-48.57,29.65,44.56
0.120,-1000,97.460,394.960,220.920,-21.75,38.39,-59.03,-48.55,29.63,44.55
0.120,-1000,96.530,395.050,221.290,-21.73,38.4,-59.03,-48.53,29.61,44.53
0.120,-1000,95.570,395.150,221.670,-21.71,38.42,-59.04,-48.51,29.59,44.51
0.120,-1000,94.610,395.240,222.050,-21.69,38.43,-59.05,-48.48,29.58,44.49
0.121,-1000,93.380,395.350,222.530,-21.67,38.45,-59.06,-48.46,29.56,44.48
0.121,-1000,92.430,395.440,222.910,-21.65,38.46,-59.06,-48.44,29.54,44.46
0.121,-1000,91.480,395.530,223.280,-21.63,38.47,-59.07,-48.42,29.52,44.44
0.121,-1000,90.540,395.610,223.660,-21.61,38.49,-59.08,-48.39,29.5,44.42
0.121,-1000,89.610,395.700,224.030,-21.59,38.5,-59.09,-48.37,29.48,44.41
0.121,-1000,88.390,395.810,224.510,-21.57,38.51,-59.09,-48.35,29.47,44.39
0.121,-1000,87.440,395.890,224.880,-21.55,38.53,-59.1,-48.33,29.45,44.37
0.121,-1000,86.490,395.970,225.260,-21.52,38.54,-59.11,-48.31,29.43,44.35
0.121,-1000,85.520,396.050,225.640,-21.5,38.56,-59.12,-48.28,29.41,44.34
0.121,-1000,84.580,396.140,226.020,-21.48,38.57,-59.13,-48.26,29.39,44.32
0.122,-1000,83.360,396.240,226.500,-21.46,38.58,-59.13,-48.24,29.38,44.3
0.122,-1000,82.400,396.320,226.880,-21.44,38.59,-59.14,-48.22,29.36,44.29
0.122,-1000,81.450,396.390,227.250,-21.42,38.61,-59.15,-48.2,29.34,44.27
0.122,-1000,80.500,396.470,227.630,-21.4,38.62,-59.16,-48.17,29.32,44.25
0.122,-1000,79.550,396.550,228.010,-21.38,38.64,-59.16,-48.15,29.3,44.23
0.122,-1000,78.340,396.640,228.490,-21.36,38.65,-59.17,-48.12,29.28,44.21
0.122,-1000,77.390,396.720,228.870,-21.34,38.66,-59.18,-48.1,29.27,44.2
0.122,-1000,76.460,396.790,229.240,-21.31,38.67,-59.19,-48.08,29.24,44.18
0.122,-1000,75.510,396.860,229.610,-21.29,38.69,-59.2,-48.06,29.23,44.16
0.122,-1000,74.560,396.930,229.990,-21.27,38.7,-59.2,-48.03,29.21,44.14
0.123,-1000,73.340,397.020,230.480,-21.25,38.72,-59.21,-48.01,29.19,44.12
0.123,-1000,72.390,397.090,230.850,-21.23,38.73,-59.22,-47.99,29.17,44.11
0.123,-1000,71.450,397.160,231.230,-21.21,38.74,-59.23,-47.97,29.15,44.09
0.123,-1000,70.510,397.230,231.600,-21.19,38.76,-59.23,-47.94,29.14,44.07
0.123,-1000,69.580,397.290,231.970,-21.17,38.77,-59.24,-47.92,29.12,44.05
0.123,-1000,68.340,397.380,232.460,-21.15,38.78,-59.25,-47.89,29.1,44.03
0.123,-1000,67.380,397.440,232.840,-21.13,38.8,-59.26,-47.87,29.08,44.02
0.123,-1000,66.420,397.510,233.220,-21.11,38.81,-59.26,-47.85,29.06,44
0.123,-1000,65.440,397.570,233.610,-21.09,38.82,-59.27,-47.83,29.04,43.98
0.123,-1000,64.500,397.630,233.990,-21.07,38.84,-59.28,-47.8,29.03,43.96
0.124,-1000,63.310,397.710,234.460,-21.05,38.85,-59.29,-47.78,29.01,43.94
0.124,-1000,62.340,397.770,234.850,-21.03,38.86,-59.29,-47.76,28.99,43.92
0.124,-1000,61.390,397.830,235.220,-21.01,38.88,-59.3,-47.73,28.97,43.91
0.124,-1000,60.440,397.890,235.600,-20.98,38.89,-59.31,-47.71,28.95,43.89
0.124,-1000,59.530,397.940,235.960,-20.96,38.9,-59.32,-47.68,28.93,43.87
0.124,-1000,58.300,398.010,236.450,-20.94,38.92,-59.32,-47.66,28.92,43.85
0.124,-1000,57.350,398.070,236.830,-20.92,38.93,-59.33,-47.64,28.9,43.83
0.124,-1000,56.410,398.120,237.210,-20.9,38.94,-59.34,-47.62,28.88,43.81
0.124,-1000,55.490,398.170,237.570,-20.88,38.96,-59.35,-47.59,28.86,43.79
0.124,-1000,54.550,398.220,237.950,-20.86,38.97,-59.35,-47.56,28.84,43.77
0.125,-1000,53.300,398.290,238.440,-20.84,38.98,-59.36,-47.54,28.82,43.76
0.125,-1000,52.340,398.340,238.830,-20.82,39,-59.37,-47.52,28.81,43.74
0.125,-1000,51.410,398.390,239.200,-20.79,39.01,-59.38,-47.5,28.79,43.72
0.125,-1000,50.480,398.440,239.570,-20.77,39.02,-59.39,-47.47,28.77,43.7
0.125,-1000,49.290,398.500,240.040,-20.75,39.04,-59.39,-47.45,28.75,43.68
0.125,-1000,48.330,398.540,240.420,-20.73,39.05,-59.4,-47.42,28.73,43.66
0.125,-1000,47.400,398.590,240.790,-20.71,39.06,-59.41,-47.4,28.72,43.64
0.125,-1000,46.440,398.630,241.180,-20.69,39.07,-59.42,-47.38,28.69,43.62
0.125,-1000,45.490,398.680,241.560,-20.67,39.09,-59.42,-47.35,28.68,43.6
0.125,-1000,44.540,398.720,241.940,-20.65,39.1,-59.43,-47.33,28.66,43.58
0.126,-1000,43.280,398.780,242.440,-20.63,39.11,-59.44,-47.3,28.64,43.57
0.126,-1000,42.320,398.820,242.820,-20.61,39.13,-59.44,-47.28,28.62,43.55
0.126,-1000,41.370,398.860,243.200,-20.58,39.14,-59.45,-47.26,28.61,43.53
0.126,-1000,40.440,398.890,243.570,-20.56,39.15,-59.46,-47.23,28.58,43.51
0.126,-1000,39.500,398.930,243.950,-20.54,39.17,-59.47,-47.2,28.57,43.49
0.126,-1000,38.260,398.980,244.440,-20.52,39.18,-59.47,-47.18,28.55,43.47
0.126,-1000,37.310,399.020,244.820,-20.5,39.19,-59.48,-47.16,28.53,43.45
0.126,-1000,36.370,399.050,245.190,-20.47,39.21,-59.49,-47.13,28.51,43.43
0.126,-1000,35.450,399.080,245.560,-20.46,39.22,-59.5,-47.1,28.49,43.41
0.126,-1000,34.260,399.130,246.030,-20.44,39.23,-59.5,-47.08,28.47,43.39
0.127,-1000,33.300,399.160,246.420,-20.41,39.25,-59.51,-47.06,28.46,43.37
0.127,-1000,32.360,399.190,246.790,-20.39,39.26,-59.52,-47.03,28.44,43.35
0.127,-1000,31.430,399.220,247.160,-20.37,39.27,-59.53,-47.01,28.42,43.33
0.127,-1000,30.520,399.250,247.530,-20.35,39.29,-59.53,-46.98,28.4,43.31
0.127,-1000,29.290,399.280,248.020,-20.33,39.3,-59.54,-46.96,28.38,43.29
0.127,-1000,28.370,399.310,248.390,-20.31,39.31,-59.55,-46.94,28.36,43.27
0.127,-1000,27.450,399.340,248.760,-20.29,39.32,-59.56,-46.91,28.34,43.25
0.127,-1000,26.260,399.370,249.230,-20.27,39.34,-59.56,-46.88,28.33,43.23
0.127,-1000,25.310,399.390,249.610,-20.25,39.35,-59.57,-46.86,28.31,43.21
0.127,-1000,24.370,399.420,249.980,-20.22,39.36,-59.58,-46.84,28.29,43.19
0.128,-1000,23.440,399.440,250.350,-20.2,39.38,-59.59,-46.81,28.27,43.17
0.128,-1000,22.240,399.460,250.840,-20.18,39.39,-59.59,-46.78,28.25,43.15
0.128,-1000,21.280,399.490,251.220,-20.16,39.4,-59.6,-46.76,28.24,43.13
0.128,-1000,20.350,399.500,251.590,-20.14,39.41,-59.61,-46.74,28.21,43.11
0.128,-1000,19.440,399.520,251.950,-20.12,39.43,-59.61,-46.71,28.2,43.09
0.128,-1000,18.260,399.550,252.430,-20.1,39.44,-59.62,-46.68,28.18,43.07
0.128,-1000,17.310,399.560,252.810,-20.08,39.45,-59.63,-46.66,28.16,43.05
0.128,-1000,16.380,399.580,253.180,-20.05,39.46,-59.64,-46.64,28.14,43.03
0.128,-1000,15.450,399.590,253.550,-20.03,39.48,-59.64,-46.61,28.12,43.01
0.128,-1000,14.480,399.610,253.940,-20.01,39.49,-59.65,-46.58,28.11,42.99
0.129,-1000,13.270,399.620,254.420,-19.99,39.5,-59.66,-46.56,28.09,42.97
0.129,-1000,12.360,399.640,254.780,-19.97,39.52,-59.67,-46.53,28.07,42.94
0.129,-1000,11.420,399.650,255.160,-19.95,39.53,-59.67,-46.5,28.05,42.93
0.129,-1000,10.240,399.660,255.630,-19.93,39.54,-59.68,-46.48,28.03,42.91
0.129,-1000,9.280,399.670,256.020,-19.9,39.56,-59.69,-46.45,28.02,42.89
0.129,-1000,8.360,399.680,256.380,-19.88,39.57,-59.69,-46.43,27.99,42.87
0.129,-1000,7.410,399.680,256.760,-19.86,39.58,-59.7,-46.41,27.98,42.84
0.129,-1000,6.210,399.690,257.240,-19.84,39.6,-59.71,-46.38,27.96,42.82
0.129,-1000,5.260,399.700,257.620,-19.82,39.61,-59.72,-46.35,27.94,42.8
0.129,-1000,4.340,399.700,257.990,-19.79,39.62,-59.72,-46.33,27.92,42.78
0.130,-1000,3.420,399.710,258.350,-19.77,39.63,-59.73,-46.3,27.9,42.76
0.130,-1000,2.240,399.710,258.830,-19.75,39.65,-59.74,-46.27,27.89,42.74
0.130,-1000,1.300,399.710,259.200,-19.73,39.66,-59.74,-46.25,27.87,42.72
0.130,-1000,0.370,399.710,259.570,-19.71,39.67,-59.75,-46.22,27.85,42.69
0.130,0,0.000,399.710,260.030,-19.69,39.68,-59.76,-46.19,27.83,42.68
0.130,0,0.000,399.710,260.430,-19.67,39.7,-59.77,-46.17,27.81,42.65
0.130,0,0.000,399.710,260.810,-19.64,39.71,-59.77,-46.14,27.79,42.63
0.130,0,0.000,399.710,261.220,-19.62,39.72,-59.78,-46.12,27.77,42.61
0.130,0,0.000,399.710,261.620,-19.6,39.73,-59.79,-46.09,27.76,42.59
0.130,0,0.000,399.710,262.020,-19.58,39.75,-59.8,-46.06,27.74,42.57
0.131,0,0.000,399.710,262.420,-19.56,39.76,-59.8,-46.04,27.72,42.54
0.131,0,0.000,399.710,262.820,-19.54,39.77,-59.81,-46.01,27.7,42.52
0.131,0,0.000,399.710,263.230,-19.52,39.78,-59.82,-45.98,27.68,42.5
0.131,0,0.000,399.710,263.630,-19.49,39.8,-59.82,-45.96,27.66,42.48
0.131,0,0.000,399.710,264.030,-19.47,39.81,-59.83,-45.93,27.65,42.46
0.131,0,0.000,399.710,264.430,-19.45,39.82,-59.84,-45.91,27.63,42.44
0.131,0,0.000,399.710,264.830,-19.43,39.84,-59.84,-45.88,27.61,42.42
0.131,0,0.000,399.710,265.230,-19.41,39.85,-59.85,-45.85,27.59,42.4
0.131,0,0.000,399.710,265.640,-19.39,39.86,-59.86,-45.82,27.57,42.37
0.131,0,0.000,399.710,266.040,-19.37,39.87,-59.86,-45.8,27.56,42.35
0.132,0,0.000,399.710,266.450,-19.35,39.89,-59.87,-45.77,27.54,42.33
0.132,0,0.000,399.710,266.840,-19.33,39.9,-59.88,-45.74,27.52,42.31
0.132,0,0.000,399.710,267.240,-19.3,39.91,-59.89,-45.72,27.5,42.29
0.132,0,0.000,399.710,267.650,-19.28,39.92,-59.89,-45.69,27.48,42.26
0.132,0,0.000,399.710,267.990,-19.26,39.94,-59.9,-45.66,27.46,42.24
0.132,0,0.000,399.710,268.400,-19.24,39.95,-59.91,-45.64,27.45,42.22
0.132,0,0.000,399.710,268.810,-19.22,39.96,-59.91,-45.61,27.43,42.2
0.132,0,0.000,399.710,269.210,-19.19,39.97,-59.92,-45.58,27.41,42.17
0.132,0,0.000,399.710,269.620,-19.17,39.98,-59.93,-45.55,27.39,42.15
0.132,0,0.000,399.710,270.020,-19.15,40,-59.94,-45.53,27.37,42.13
0.133,0,0.000,399.710,270.420,-19.13,40.01,-59.94,-45.5,27.35,42.11
0.133,0,0.000,399.710,270.810,-19.11,40.02,-59.95,-45.47,27.34,42.08
0.133,0,0.000,399.710,271.210,-19.09,40.03,-59.96,-45.44,27.32,42.06
0.133,0,0.000,399.710,271.610,-19.07,40.05,-59.96,-45.42,27.3,42.04
0.133,0,0.000,399.710,272.010,-19.04,40.06,-59.97,-45.39,27.28,42.02
0.133,0,0.000,399.710,272.420,-19.02,40.07,-59.98,-45.36,27.26,41.99
0.133,0,0.000,399.710,272.820,-19,40.08,-59.98,-45.34,27.24,41.97
0.133,0,0.000,399.710,273.220,-18.98,40.1,-59.99,-45.31,27.23,41.95
0.133,0,0.000,399.710,273.620,-18.96,40.11,-60,-45.28,27.21,41.93
0.133,0,0.000,399.710,274.020,-18.94,40.12,-60,-45.25,27.19,41.9
0.134,0,0.000,399.710,274.430,-18.91,40.13,-60.01,-45.23,27.17,41.88
0.134,0,0.000,399.710,274.830,-18.89,40.15,-60.02,-45.2,27.15,41.86
0.134,0,0.000,399.710,275.230,-18.87,40.16,-60.03,-45.17,27.13,41.83
0.134,0,0.000,399.710,275.630,-18.85,40.17,-60.03,-45.14,27.12,41.81
0.134,0,0.000,399.710,276.030,-18.83,40.18,-60.04,-45.12,27.1,41.79
0.134,0,0.000,399.710,276.430,-18.81,40.19,-60.05,-45.09,27.08,41.76
0.134,0,0.000,399.710,276.830,-18.78,40.21,-60.05,-45.06,27.06,41.74
0.134,0,0.000,399.710,277.220,-18.76,40.22,-60.06,-45.03,27.04,41.72
0.134,0,0.000,399.710,277.620,-18.74,40.23,-60.07,-45,27.02,41.69
0.134,0,0.000,399.710,278.020,-18.72,40.24,-60.07,-44.98,27.01,41.67
0.135,0,0.000,399.710,278.430,-18.7,40.26,-60.08,-44.95,26.99,41.65
0.135,0,0.000,399.710,278.820,-18.68,40.27,-60.09,-44.92,26.97,41.62
0.135,0,0.000,399.710,279.220,-18.65,40.28,-60.09,-44.89,26.95,41.6
0.135,0,0.000,399.710,279.620,-18.63,40.29,-60.1,-44.86,26.93,41.58
0.135,0,0.000,399.710,280.030,-18.61,40.3,-60.11,-44.83,26.92,41.55
0.135,0,0.000,399.710,280.430,-18.59,40.32,-60.11,-44.81,26.9,41.53
0.135,0,0.000,399.710,280.830,-18.57,40.33,-60.12,-44.78,26.88,41.51
0.135,0,0.000,399.710,281.230,-18.55,40.34,-60.13,-44.75,26.86,41.48
0.135,0,0.000,399.710,281.630,-18.52,40.35,-60.13,-44.72,26.84,41.46
0.135,0,0.000,399.710,282.030,-18.5,40.36,-60.14,-44.69,26.82,41.44
0.136,0,0.000,399.710,282.430,-18.48,40.38,-60.15,-44.66,26.81,41.41
0.136,0,0.000,399.710,282.830,-18.46,40.39,-60.15,-44.63,26.79,41.39
0.136,0,0.000,399.710,283.230,-18.44,40.4,-60.16,-44.61,26.77,41.36
0.136,0,0.000,399.710,283.630,-18.42,40.41,-60.17,-44.58,26.75,41.34
0.136,0,0.000,399.710,284.030,-18.39,40.42,-60.17,-44.55,26.73,41.32
0.136,0,0.000,399.710,284.430,-18.37,40.44,-60.18,-44.52,26.72,41.29
0.136,0,0.000,399.710,284.830,-18.35,40.45,-60.19,-44.49,26.7,41.27
0.136,0,0.000,399.710,285.230,-18.33,40.46,-60.19,-44.46,26.68,41.24
0.136,0,0.000,399.710,285.630,-18.31,40.47,-60.2,-44.43,26.66,41.22
0.136,0,0.000,399.710,286.030,-18.28,40.48,-60.21,-44.4,26.64,41.19
0.137,0,0.000,399.710,286.430,-18.26,40.5,-60.21,-44.37,26.62,41.17
0.137,0,0.000,399.710,286.840,-18.24,40.51,-60.22,-44.34,26.61,41.15
0.137,0,0.000,399.710,287.240,-18.22,40.52,-60.23,-44.32,26.59,41.12
0.137,0,0.000,399.710,287.640,-18.2,40.53,-60.23,-44.29,26.57,41.1
0.137,0,0.000,399.710,288.040,-18.18,40.54,-60.24,-44.26,26.55,41.07
0.137,0,0.000,399.710,288.440,-18.15,40.56,-60.25,-44.23,26.53,41.05
0.137,0,0.000,399.710,288.840,-18.13,40.57,-60.25,-44.2,26.52,41.02
0.137,0,0.000,399.710,289.240,-18.11,40.58,-60.26,-44.17,26.5,41
0.137,0,0.000,399.710,289.640,-18.09,40.59,-60.27,-44.14,26.48,40.97
0.137,0,0.000,399.710,290.030,-18.07,40.6,-60.27,-44.11,26.46,40.95
0.138,0,0.000,399.710,290.430,-18.05,40.62,-60.28,-44.08,26.44,40.92
0.138,0,0.000,399.710,290.830,-18.02,40.63,-60.29,-44.05,26.43,40.9
0.138,0,0.000,399.710,291.240,-18,40.64,-60.29,-44.02,26.41,40.87
0.138,0,0.000,399.710,291.640,-17.98,40.65,-60.3,-43.99,26.39,40.85
0.138,0,0.000,399.710,292.040,-17.96,40.66,-60.31,-43.96,26.37,40.82
0.138,0,0.000,399.710,292.430,-17.94,40.67,-60.31,-43.93,26.35,40.8
0.138,0,0.000,399.710,292.830,-17.91,40.69,-60.32,-43.9,26.34,40.77
0.138,0,0.000,399.710,293.230,-17.89,40.7,-60.33,-43.87,26.32,40.75
0.138,0,0.000,399.710,293.640,-17.87,40.71,-60.33,-43.84,26.3,40.72
0.138,0,0.000,399.710,294.040,-17.85,40.72,-60.34,-43.81,26.28,40.7
0.139,0,0.000,399.710,294.440,-17.83,40.73,-60.34,-43.78,26.26,40.67
0.139,0,0.000,399.710,294.840,-17.8,40.74,-60.35,-43.75,26.25,40.65
0.139,0,0.000,399.710,295.240,-17.78,40.76,-60.36,-43.72,26.23,40.62
0.139,0,0.000,399.710,295.640,-17.76,40.77,-60.36,-43.69,26.21,40.59
0.139,0,0.000,399.710,296.040,-17.74,40.78,-60.37,-43.66,26.19,40.57
0.139,0,0.000,399.710,296.440,-17.72,40.79,-60.38,-43.63,26.17,40.54
0.139,0,0.000,399.710,296.840,-17.7,40.8,-60.38,-43.6,26.16,40.52
0.139,0,0.000,399.710,297.240,-17.67,40.81,-60.39,-43.57,26.14,40.49
0.139,0,0.000,399.710,297.640,-17.65,40.83,-60.4,-43.54,26.12,40.47
0.139,0,0.000,399.710,298.040,-17.63,40.84,-60.4,-43.51,26.1,40.44
0.140,0,0.000,399.710,298.440,-17.61,40.85,-60.41,-43.48,26.08,40.41
0.140,0,0.000,399.710,298.840,-17.59,40.86,-60.42,-43.45,26.07,40.39
0.140,0,0.000,399.710,299.240,-17.56,40.87,-60.42,-43.42,26.05,40.36
0.140,0,0.000,399.710,299.630,-17.54,40.88,-60.43,-43.38,26.03,40.34
0.140,0,0.000,399.710,300.030,-17.52,40.9,-60.43,-43.35,26.01,40.31
0.140,0,0.000,399.710,300.430,-17.5,40.91,-60.44,-43.32,25.99,40.28
0.140,0,0.000,399.710,300.830,-17.48,40.92,-60.45,-43.29,25.98,40.26
0.140,0,0.000,399.710,301.230,-17.45,40.93,-60.45,-43.26,25.96,40.23
0.140,0,0.000,399.710,301.630,-17.43,40.94,-60.46,-43.23,25.94,40.2
0.140,0,0.000,399.710,302.030,-17.41,40.95,-60.47,-43.19,25.92,40.18
0.141,0,0.000,399.710,302.430,-17.39,40.97,-60.47,-43.16,25.9,40.15
0.141,0,0.000,399.710,302.830,-17.37,40.98,-60.48,-43.13,25.89,40.12
0.141,0,0.000,399.710,303.230,-17.34,40.99,-60.49,-43.1,25.87,40.1
0.141,0,0.000,399.710,303.630,-17.32,41,-60.49,-43.07,25.85,40.07
0.141,0,0.000,399.710,304.030,-17.3,41.01,-60.5,-43.04,25.83,40.04
0.141,0,0.000,399.710,304.430,-17.28,41.02,-60.5,-43.01,25.82,40.02
0.141,0,0.000,399.710,304.830,-17.26,41.03,-60.51,-42.97,25.8,39.99
0.141,0,0.000,399.710,305.230,-17.23,41.04,-60.52,-42.94,25.78,39.96
0.141,0,0.000,399.710,305.640,-17.21,41.06,-60.52,-42.91,25.76,39.94
0.141,0,0.000,399.710,306.040,-17.19,41.07,-60.53,-42.88,25.74,39.91
0.142,0,0.000,399.710,306.440,-17.17,41.08,-60.54,-42.85,25.73,39.88
0.142,0,0.000,399.710,306.840,-17.15,41.09,-60.54,-42.82,25.71,39.86
0.142,0,0.000,399.710,307.240,-17.12,41.1,-60.55,-42.78,25.69,39.83
0.142,0,0.000,399.710,307.630,-17.1,41.11,-60.55,-42.75,25.67,39.8
0.142,0,0.000,399.710,308.030,-17.08,41.12,-60.56,-42.72,25.65,39.77
0.142,0,0.000,399.710,308.430,-17.06,41.14,-60.57,-42.69,25.64,39.75
0.142,0,0.000,399.710,308.830,-17.04,41.15,-60.57,-42.66,25.62,39.72
0.142,0,0.000,399.710,309.230,-17.01,41.16,-60.58,-42.62,25.6,39.69
0.142,0,0.000,399.710,309.630,-16.99,41.17,-60.58,-42.59,25.58,39.66
0.142,0,0.000,399.710,310.030,-16.97,41.18,-60.59,-42.56,25.57,39.64
0.143,0,0.000,399.710,310.430,-16.95,41.19,-60.6,-42.53,25.55,39.61
0.143,0,0.000,399.710,310.830,-16.93,41.2,-60.6,-42.5,25.53,39.58
0.143,0,0.000,399.710,311.230,-16.9,41.21,-60.61,-42.46,25.51,39.55
0.143,0,0.000,399.710,311.630,-16.88,41.23,-60.62,-42.43,25.49,39.53
0.143,0,0.000,399.710,312.030,-16.86,41.24,-60.62,-42.4,25.48,39.5
0.143,0,0.000,399.710,312.430,-16.84,41.25,-60.63,-42.37,25.46,39.47
0.143,0,0.000,399.710,312.840,-16.82,41.26,-60.63,-42.33,25.44,39.44
0.143,0,0.000,399.710,313.240,-16.79,41.27,-60.64,-42.3,25.42,39.41
0.143,0,0.000,399.710,313.640,-16.77,41.28,-60.65,-42.27,25.41,39.39
0.143,0,0.000,399.710,314.030,-16.75,41.29,-60.65,-42.23,25.39,39.36
0.144,0,0.000,399.710,314.430,-16.73,41.3,-60.66,-42.2,25.37,39.33
0.144,0,0.000,399.710,314.820,-16.71,41.31,-60.66,-42.17,25.35,39.3
0.144,0,0.000,399.710,315.270,-16.68,41.32,-60.67,-42.14,25.34,39.27
0.144,0,0.000,399.710,315.670,-16.66,41.34,-60.68,-42.1,25.32,39.25
0.144,0,0.000,399.710,316.070,-16.64,41.35,-60.68,-42.07,25.3,39.22
0.144,0,0.000,399.710,316.470,-16.62,41.36,-60.69,-42.04,25.28,39.19
0.144,0,0.000,399.710,316.870,-16.6,41.37,-60.69,-42.01,25.26,39.16
0.144,0,0.000,399.710,317.280,-16.57,41.38,-60.7,-41.97,25.25,39.13
0.144,0,0.000,399.710,317.680,-16.55,41.39,-60.71,-41.94,25.23,39.1
0.144,0,0.000,399.710,318.080,-16.53,41.4,-60.71,-41.9,25.21,39.07
0.145,0,0.000,399.710,318.430,-16.51,41.41,-60.72,-41.87,25.19,39.04
0.145,0,0.000,399.710,318.880,-16.48,41.42,-60.72,-41.84,25.18,39.02
0.145,0,0.000,399.710,319.230,-16.46,41.43,-60.73,-41.8,25.16,38.99
0.145,0,0.000,399.710,319.630,-16.44,41.45,-60.74,-41.77,25.14,38.96
0.145,0,0.000,399.710,320.030,-16.42,41.46,-60.74,-41.74,25.12,38.93
0.145,0,0.000,399.710,320.430,-16.4,41.47,-60.75,-41.7,25.11,38.9
0.145,0,0.000,399.710,320.880,-16.37,41.48,-60.75,-41.67,25.09,38.87
0.145,0,0.000,399.710,321.280,-16.35,41.49,-60.76,-41.64,25.07,38.84
0.145,0,0.000,399.710,321.680,-16.33,41.5,-60.77,-41.6,25.05,38.81
0.145,0,0.000,399.710,322.080,-16.31,41.51,-60.77,-41.57,25.04,38.78
0.146,0,0.000,399.710,322.430,-16.28,41.52,-60.78,-41.53,25.02,38.75
0.146,0,0.000,399.710,322.830,-16.26,41.53,-60.78,-41.5,25,38.72
0.146,0,0.000,399.710,323.230,-16.24,41.54,-60.79,-41.47,24.98,38.69
0.146,0,0.000,399.710,323.630,-16.22,41.55,-60.8,-41.43,24.96,38.66
0.146,0,0.000,399.710,324.080,-16.2,41.56,-60.8,-41.4,24.95,38.63
0.146,0,0.000,399.710,324.480,-16.17,41.58,-60.81,-41.36,24.93,38.6
0.146,0,0.000,399.710,324.830,-16.15,41.59,-60.81,-41.33,24.91,38.57
0.146,0,0.000,399.710,325.240,-16.13,41.6,-60.82,-41.29,24.89,38.54
0.146,0,0.000,399.710,325.640,-16.11,41.61,-60.82,-41.26,24.88,38.51
0.146,0,0.000,399.710,326.040,-16.08,41.62,-60.83,-41.22,24.86,38.48
0.147,0,0.000,399.710,326.440,-16.06,41.63,-60.84,-41.19,24.84,38.45
0.147,0,0.000,399.710,326.840,-16.04,41.64,-60.84,-41.15,24.82,38.42
0.147,0,0.000,399.710,327.240,-16.02,41.65,-60.85,-41.12,24.81,38.39
0.147,0,0.000,399.710,327.640,-15.99,41.66,-60.85,-41.09,24.79,38.36
0.147,0,0.000,399.710,328.040,-15.97,41.67,-60.86,-41.05,24.77,38.33
0.147,0,0.000,399.710,328.440,-15.95,41.68,-60.87,-41.02,24.75,38.3
0.147,0,0.000,399.710,328.840,-15.93,41.69,-60.87,-40.98,24.74,38.27
0.147,0,0.000,399.710,329.240,-15.9,41.7,-60.88,-40.94,24.72,38.24
0.147,0,0.000,399.710,329.650,-15.88,41.71,-60.88,-40.91,24.7,38.21
0.147,0,0.000,399.710,330.050,-15.86,41.72,-60.89,-40.87,24.68,38.18
0.148,0,0.000,399.710,330.450,-15.84,41.74,-60.89,-40.84,24.67,38.15
0.148,0,0.000,399.710,330.850,-15.82,41.75,-60.9,-40.8,24.65,38.12
0.148,0,0.000,399.710,331.240,-15.79,41.76,-60.91,-40.77,24.63,38.09
0.148,0,0.000,399.710,331.640,-15.77,41.77,-60.91,-40.73,24.61,38.06
